session_id,user_id,user_demographic_cluster,user_segment,time_of_day,is_weekend,weather_proxy,transit_distance_km,restaurant_busyness,current_cart_value_inr,dominant_cuisine,candidate_item_id,candidate_macro_cat,candidate_price_ratio,was_accepted
f00be7b6-36c8-4caa-9f80-eb4f1beec829,U_3352,"The ""Just a Snack"" User",Budget,Late_Night,True,Rainy/Cold,5.4,3,189,Main_Course,PFC_105,Main_Course,4.597883597883598,0
f00be7b6-36c8-4caa-9f80-eb4f1beec829,U_3352,"The ""Just a Snack"" User",Budget,Late_Night,True,Rainy/Cold,5.4,3,189,Main_Course,PFC_071,Starter,0.6825396825396826,1
bde6081a-769c-4508-9450-2d252e4d5f84,U_3790,The Protein Junkie,Premium,Breakfast,False,Rainy/Cold,2.4,8,373,Accompaniment,PFC_074,Main_Course,0.39946380697050937,0
bde6081a-769c-4508-9450-2d252e4d5f84,U_3790,The Protein Junkie,Premium,Breakfast,False,Rainy/Cold,2.4,8,373,Accompaniment,PFC_105,Main_Course,2.329758713136729,0
bde6081a-769c-4508-9450-2d252e4d5f84,U_3790,The Protein Junkie,Premium,Breakfast,False,Rainy/Cold,2.4,8,373,Accompaniment,PFC_020,Main_Course,0.39946380697050937,1
bde6081a-769c-4508-9450-2d252e4d5f84,U_3790,The Protein Junkie,Premium,Breakfast,False,Rainy/Cold,2.4,8,373,Accompaniment,PFC_003,Beverage,0.29222520107238603,0
bde6081a-769c-4508-9450-2d252e4d5f84,U_3790,The Protein Junkie,Premium,Breakfast,False,Rainy/Cold,2.4,8,373,Accompaniment,PFC_028,Main_Course,0.4262734584450402,0
7f114474-b708-4d31-b59f-24ab8e977c7f,U_1290,The Corporate Luncher,Budget,Dinner,True,Rainy/Cold,5.3,2,417,Main_Course,PFC_064,Accompaniment,0.30935251798561153,0
7f114474-b708-4d31-b59f-24ab8e977c7f,U_1290,The Corporate Luncher,Budget,Dinner,True,Rainy/Cold,5.3,2,417,Main_Course,PFC_055,Main_Course,0.5971223021582733,0
7f114474-b708-4d31-b59f-24ab8e977c7f,U_1290,The Corporate Luncher,Budget,Dinner,True,Rainy/Cold,5.3,2,417,Main_Course,PFC_066,Starter,0.30935251798561153,0
7f114474-b708-4d31-b59f-24ab8e977c7f,U_1290,The Corporate Luncher,Budget,Dinner,True,Rainy/Cold,5.3,2,417,Main_Course,PFC_069,Starter,0.30935251798561153,0
7f114474-b708-4d31-b59f-24ab8e977c7f,U_1290,The Corporate Luncher,Budget,Dinner,True,Rainy/Cold,5.3,2,417,Main_Course,PFC_104,Main_Course,0.8369304556354916,1
f20537b8-a454-42f3-899e-107db51ed167,U_6258,"The ""Just a Snack"" User",Budget,Snack,False,Rainy/Cold,3.4,1,456,Starter,PFC_063,Accompaniment,0.06359649122807018,1
f20537b8-a454-42f3-899e-107db51ed167,U_6258,"The ""Just a Snack"" User",Budget,Snack,False,Rainy/Cold,3.4,1,456,Starter,PFC_013,Main_Course,0.3706140350877193,0
f20537b8-a454-42f3-899e-107db51ed167,U_6258,"The ""Just a Snack"" User",Budget,Snack,False,Rainy/Cold,3.4,1,456,Starter,PFC_029,Main_Course,0.4144736842105263,1
f20537b8-a454-42f3-899e-107db51ed167,U_6258,"The ""Just a Snack"" User",Budget,Snack,False,Rainy/Cold,3.4,1,456,Starter,PFC_058,Main_Course,0.5241228070175439,1
f20537b8-a454-42f3-899e-107db51ed167,U_6258,"The ""Just a Snack"" User",Budget,Snack,False,Rainy/Cold,3.4,1,456,Starter,PFC_014,Main_Course,0.6337719298245614,0
eafde3b1-6fec-43d8-8349-ad766ef9d69f,U_4997,The Beverage Addict,Premium,Late_Night,True,Rainy/Cold,3.0,10,89,Main_Course,PFC_048,Main_Course,1.449438202247191,0
eafde3b1-6fec-43d8-8349-ad766ef9d69f,U_4997,The Beverage Addict,Premium,Late_Night,True,Rainy/Cold,3.0,10,89,Main_Course,PFC_029,Main_Course,2.1235955056179776,0
eafde3b1-6fec-43d8-8349-ad766ef9d69f,U_4997,The Beverage Addict,Premium,Late_Night,True,Rainy/Cold,3.0,10,89,Main_Course,PFC_083,Main_Course,3.359550561797753,0
eafde3b1-6fec-43d8-8349-ad766ef9d69f,U_4997,The Beverage Addict,Premium,Late_Night,True,Rainy/Cold,3.0,10,89,Main_Course,PFC_058,Main_Course,2.6853932584269664,0
eafde3b1-6fec-43d8-8349-ad766ef9d69f,U_4997,The Beverage Addict,Premium,Late_Night,True,Rainy/Cold,3.0,10,89,Main_Course,PFC_055,Main_Course,2.797752808988764,1
92f61c1a-3034-40d4-8d47-fa266f14ea15,U_9587,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,5.2,5,527,Starter,PFC_038,Main_Course,0.5483870967741935,0
92f61c1a-3034-40d4-8d47-fa266f14ea15,U_9587,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,5.2,5,527,Starter,PFC_045,Main_Course,0.18785578747628084,1
92f61c1a-3034-40d4-8d47-fa266f14ea15,U_9587,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,5.2,5,527,Starter,PFC_028,Main_Course,0.301707779886148,0
92f61c1a-3034-40d4-8d47-fa266f14ea15,U_9587,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,5.2,5,527,Starter,PFC_025,Main_Course,0.24478178368121442,0
92f61c1a-3034-40d4-8d47-fa266f14ea15,U_9587,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,5.2,5,527,Starter,PFC_036,Main_Course,0.5294117647058824,0
9f352d61-b5ee-4ec2-86f9-644c9045de26,U_5016,The Discount Chaser,Budget,Dinner,False,Rainy/Cold,2.2,5,626,Accompaniment,PFC_078,Main_Course,0.2380191693290735,1
9f352d61-b5ee-4ec2-86f9-644c9045de26,U_5016,The Discount Chaser,Budget,Dinner,False,Rainy/Cold,2.2,5,626,Accompaniment,PFC_045,Main_Course,0.15814696485623003,0
9f352d61-b5ee-4ec2-86f9-644c9045de26,U_5016,The Discount Chaser,Budget,Dinner,False,Rainy/Cold,2.2,5,626,Accompaniment,PFC_031,Main_Course,0.3019169329073482,1
9f352d61-b5ee-4ec2-86f9-644c9045de26,U_5016,The Discount Chaser,Budget,Dinner,False,Rainy/Cold,2.2,5,626,Accompaniment,PFC_101,Starter,0.17412140575079874,0
9f352d61-b5ee-4ec2-86f9-644c9045de26,U_5016,The Discount Chaser,Budget,Dinner,False,Rainy/Cold,2.2,5,626,Accompaniment,PFC_105,Main_Course,1.3881789137380192,0
599be886-142f-4299-b9c2-cb85cf4ac5b7,U_4397,The Comfort Eater,Mid-Tier,Late_Night,False,Rainy/Cold,2.5,5,457,Accompaniment,PFC_048,Main_Course,0.28227571115973743,1
599be886-142f-4299-b9c2-cb85cf4ac5b7,U_4397,The Comfort Eater,Mid-Tier,Late_Night,False,Rainy/Cold,2.5,5,457,Accompaniment,PFC_096,Starter,0.3479212253829322,0
599be886-142f-4299-b9c2-cb85cf4ac5b7,U_4397,The Comfort Eater,Mid-Tier,Late_Night,False,Rainy/Cold,2.5,5,457,Accompaniment,PFC_103,Main_Course,0.4135667396061269,1
599be886-142f-4299-b9c2-cb85cf4ac5b7,U_4397,The Comfort Eater,Mid-Tier,Late_Night,False,Rainy/Cold,2.5,5,457,Accompaniment,PFC_106,Accompaniment,0.05470459518599562,1
599be886-142f-4299-b9c2-cb85cf4ac5b7,U_4397,The Comfort Eater,Mid-Tier,Late_Night,False,Rainy/Cold,2.5,5,457,Accompaniment,PFC_047,Main_Course,0.28227571115973743,0
261f1903-6b05-4e64-ae11-13ab18bd657c,U_6682,The Sweet Tooth,Mid-Tier,Late_Night,True,Normal,6.5,4,139,Main_Course,PFC_076,Main_Course,0.6402877697841727,0
261f1903-6b05-4e64-ae11-13ab18bd657c,U_6682,The Sweet Tooth,Mid-Tier,Late_Night,True,Normal,6.5,4,139,Main_Course,PFC_039,Starter,0.2805755395683453,0
261f1903-6b05-4e64-ae11-13ab18bd657c,U_6682,The Sweet Tooth,Mid-Tier,Late_Night,True,Normal,6.5,4,139,Main_Course,PFC_042,Main_Course,0.8561151079136691,0
261f1903-6b05-4e64-ae11-13ab18bd657c,U_6682,The Sweet Tooth,Mid-Tier,Late_Night,True,Normal,6.5,4,139,Main_Course,PFC_037,Main_Course,2.079136690647482,0
261f1903-6b05-4e64-ae11-13ab18bd657c,U_6682,The Sweet Tooth,Mid-Tier,Late_Night,True,Normal,6.5,4,139,Main_Course,PFC_090,Starter,1.79136690647482,0
50520cf4-e0b5-42e0-b000-b22c52c0108d,U_5492,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,1.2,3,566,Main_Course,PFC_104,Main_Course,0.6166077738515902,0
50520cf4-e0b5-42e0-b000-b22c52c0108d,U_5492,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,1.2,3,566,Main_Course,PFC_047,Main_Course,0.22791519434628976,1
50520cf4-e0b5-42e0-b000-b22c52c0108d,U_5492,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,1.2,3,566,Main_Course,PFC_005,Accompaniment,0.11484098939929328,1
50520cf4-e0b5-42e0-b000-b22c52c0108d,U_5492,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,1.2,3,566,Main_Course,PFC_068,Starter,0.22791519434628976,0
50520cf4-e0b5-42e0-b000-b22c52c0108d,U_5492,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,1.2,3,566,Main_Course,PFC_035,Main_Course,0.42226148409893993,0
cfd0e203-7091-42e8-8589-57948ef1a873,U_2913,The Protein Junkie,Premium,Breakfast,True,Rainy/Cold,1.2,8,716,Main_Course,PFC_065,Main_Course,0.1941340782122905,0
cfd0e203-7091-42e8-8589-57948ef1a873,U_2913,The Protein Junkie,Premium,Breakfast,True,Rainy/Cold,1.2,8,716,Main_Course,PFC_018,Starter,0.20810055865921787,1
cfd0e203-7091-42e8-8589-57948ef1a873,U_2913,The Protein Junkie,Premium,Breakfast,True,Rainy/Cold,1.2,8,716,Main_Course,PFC_003,Beverage,0.15223463687150837,0
cfd0e203-7091-42e8-8589-57948ef1a873,U_2913,The Protein Junkie,Premium,Breakfast,True,Rainy/Cold,1.2,8,716,Main_Course,PFC_100,Starter,0.33379888268156427,1
cfd0e203-7091-42e8-8589-57948ef1a873,U_2913,The Protein Junkie,Premium,Breakfast,True,Rainy/Cold,1.2,8,716,Main_Course,PFC_010,Main_Course,0.9203910614525139,0
7aa5630b-916b-444a-90b5-84ba9f1ac393,U_2070,The Sweet Tooth,Mid-Tier,Dinner,True,Normal,3.6,2,347,Starter,PFC_064,Accompaniment,0.37175792507204614,0
7aa5630b-916b-444a-90b5-84ba9f1ac393,U_2070,The Sweet Tooth,Mid-Tier,Dinner,True,Normal,3.6,2,347,Starter,PFC_085,Main_Course,0.861671469740634,0
7aa5630b-916b-444a-90b5-84ba9f1ac393,U_2070,The Sweet Tooth,Mid-Tier,Dinner,True,Normal,3.6,2,347,Starter,PFC_010,Main_Course,1.899135446685879,0
7aa5630b-916b-444a-90b5-84ba9f1ac393,U_2070,The Sweet Tooth,Mid-Tier,Dinner,True,Normal,3.6,2,347,Starter,PFC_058,Main_Course,0.6887608069164265,0
7aa5630b-916b-444a-90b5-84ba9f1ac393,U_2070,The Sweet Tooth,Mid-Tier,Dinner,True,Normal,3.6,2,347,Starter,PFC_001,Beverage,0.37175792507204614,0
f9866ecd-8016-4415-a689-f8a8ddd3a440,U_3829,The Spice Fiend,Mid-Tier,Snack,False,Normal,5.5,7,188,Accompaniment,PFC_043,Main_Course,0.42021276595744683,0
f9866ecd-8016-4415-a689-f8a8ddd3a440,U_3829,The Spice Fiend,Mid-Tier,Snack,False,Normal,5.5,7,188,Accompaniment,PFC_039,Starter,0.2074468085106383,0
f9866ecd-8016-4415-a689-f8a8ddd3a440,U_3829,The Spice Fiend,Mid-Tier,Snack,False,Normal,5.5,7,188,Accompaniment,PFC_016,Starter,0.3670212765957447,0
f9866ecd-8016-4415-a689-f8a8ddd3a440,U_3829,The Spice Fiend,Mid-Tier,Snack,False,Normal,5.5,7,188,Accompaniment,PFC_094,Starter,0.898936170212766,0
f9866ecd-8016-4415-a689-f8a8ddd3a440,U_3829,The Spice Fiend,Mid-Tier,Snack,False,Normal,5.5,7,188,Accompaniment,PFC_058,Main_Course,1.2712765957446808,0
6a8bcab8-3bf8-4d23-b286-41acc9086750,U_7788,The Sweet Tooth,Mid-Tier,Lunch,True,Rainy/Cold,5.5,1,238,Main_Course,PFC_095,Starter,0.8781512605042017,0
6a8bcab8-3bf8-4d23-b286-41acc9086750,U_7788,The Sweet Tooth,Mid-Tier,Lunch,True,Rainy/Cold,5.5,1,238,Main_Course,PFC_107,Accompaniment,0.10504201680672269,1
6a8bcab8-3bf8-4d23-b286-41acc9086750,U_7788,The Sweet Tooth,Mid-Tier,Lunch,True,Rainy/Cold,5.5,1,238,Main_Course,PFC_077,Main_Course,0.6680672268907563,0
6a8bcab8-3bf8-4d23-b286-41acc9086750,U_7788,The Sweet Tooth,Mid-Tier,Lunch,True,Rainy/Cold,5.5,1,238,Main_Course,PFC_096,Starter,0.6680672268907563,0
6a8bcab8-3bf8-4d23-b286-41acc9086750,U_7788,The Sweet Tooth,Mid-Tier,Lunch,True,Rainy/Cold,5.5,1,238,Main_Course,PFC_060,Main_Course,0.5840336134453782,0
e57f1527-b0ee-4c38-9889-aa8c62b479cd,U_3406,The Strict Veg Family,Premium,Late_Night,False,Normal,1.5,1,398,Main_Course,PFC_036,Main_Course,0.7010050251256281,0
e57f1527-b0ee-4c38-9889-aa8c62b479cd,U_3406,The Strict Veg Family,Premium,Late_Night,False,Normal,1.5,1,398,Main_Course,PFC_060,Main_Course,0.3492462311557789,0
e57f1527-b0ee-4c38-9889-aa8c62b479cd,U_3406,The Strict Veg Family,Premium,Late_Night,False,Normal,1.5,1,398,Main_Course,PFC_026,Main_Course,0.6507537688442211,0
e57f1527-b0ee-4c38-9889-aa8c62b479cd,U_3406,The Strict Veg Family,Premium,Late_Night,False,Normal,1.5,1,398,Main_Course,PFC_027,Main_Course,1.6557788944723617,0
e57f1527-b0ee-4c38-9889-aa8c62b479cd,U_3406,The Strict Veg Family,Premium,Late_Night,False,Normal,1.5,1,398,Main_Course,PFC_009,Main_Course,0.39949748743718594,0
ac053550-785a-40db-a6b5-166ed86810c3,U_8633,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,3.5,3,417,Main_Course,PFC_086,Main_Course,0.7170263788968825,1
ac053550-785a-40db-a6b5-166ed86810c3,U_8633,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,3.5,3,417,Main_Course,PFC_001,Beverage,0.30935251798561153,0
ac053550-785a-40db-a6b5-166ed86810c3,U_8633,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,3.5,3,417,Main_Course,PFC_037,Main_Course,0.6930455635491607,0
ac053550-785a-40db-a6b5-166ed86810c3,U_8633,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,3.5,3,417,Main_Course,PFC_081,Main_Course,0.5491606714628298,0
ac053550-785a-40db-a6b5-166ed86810c3,U_8633,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,3.5,3,417,Main_Course,PFC_043,Main_Course,0.18944844124700239,1
b9c6bd6c-5e13-4dd5-8d9e-8198f1def5e1,U_6325,The Experimental Foodie,Premium,Breakfast,False,Rainy/Cold,6.8,7,498,Beverage,PFC_049,Main_Course,0.2991967871485944,0
b9c6bd6c-5e13-4dd5-8d9e-8198f1def5e1,U_6325,The Experimental Foodie,Premium,Breakfast,False,Rainy/Cold,6.8,7,498,Beverage,PFC_026,Main_Course,0.5200803212851406,1
b9c6bd6c-5e13-4dd5-8d9e-8198f1def5e1,U_6325,The Experimental Foodie,Premium,Breakfast,False,Rainy/Cold,6.8,7,498,Beverage,PFC_013,Main_Course,0.3393574297188755,1
b9c6bd6c-5e13-4dd5-8d9e-8198f1def5e1,U_6325,The Experimental Foodie,Premium,Breakfast,False,Rainy/Cold,6.8,7,498,Beverage,PFC_073,Accompaniment,0.25903614457831325,0
b9c6bd6c-5e13-4dd5-8d9e-8198f1def5e1,U_6325,The Experimental Foodie,Premium,Breakfast,False,Rainy/Cold,6.8,7,498,Beverage,PFC_082,Main_Course,0.5401606425702812,0
b520dc80-dfcf-41bc-aa5b-ea16998e4112,U_8653,The Comfort Eater,Mid-Tier,Breakfast,True,Normal,8.7,8,746,Main_Course,PFC_088,Starter,0.17292225201072386,0
b520dc80-dfcf-41bc-aa5b-ea16998e4112,U_8653,The Comfort Eater,Mid-Tier,Breakfast,True,Normal,8.7,8,746,Main_Course,PFC_002,Beverage,0.10589812332439678,0
b520dc80-dfcf-41bc-aa5b-ea16998e4112,U_8653,The Comfort Eater,Mid-Tier,Breakfast,True,Normal,8.7,8,746,Main_Course,PFC_085,Main_Course,0.4008042895442359,0
b520dc80-dfcf-41bc-aa5b-ea16998e4112,U_8653,The Comfort Eater,Mid-Tier,Breakfast,True,Normal,8.7,8,746,Main_Course,PFC_004,Accompaniment,0.013404825737265416,1
b520dc80-dfcf-41bc-aa5b-ea16998e4112,U_8653,The Comfort Eater,Mid-Tier,Breakfast,True,Normal,8.7,8,746,Main_Course,PFC_054,Main_Course,0.22654155495978553,0
9d3b11bd-068c-4614-b601-8cfdc5875051,U_3096,The Protein Junkie,Premium,Breakfast,False,Normal,4.7,9,314,Accompaniment,PFC_070,Starter,0.2515923566878981,0
9d3b11bd-068c-4614-b601-8cfdc5875051,U_3096,The Protein Junkie,Premium,Breakfast,False,Normal,4.7,9,314,Accompaniment,PFC_039,Starter,0.12420382165605096,0
9d3b11bd-068c-4614-b601-8cfdc5875051,U_3096,The Protein Junkie,Premium,Breakfast,False,Normal,4.7,9,314,Accompaniment,PFC_009,Main_Course,0.5063694267515924,0
9d3b11bd-068c-4614-b601-8cfdc5875051,U_3096,The Protein Junkie,Premium,Breakfast,False,Normal,4.7,9,314,Accompaniment,PFC_029,Main_Course,0.6019108280254777,0
9d3b11bd-068c-4614-b601-8cfdc5875051,U_3096,The Protein Junkie,Premium,Breakfast,False,Normal,4.7,9,314,Accompaniment,PFC_030,Main_Course,0.4745222929936306,0
7c435f7c-15f1-479f-82c2-7fd42d592661,U_9996,The Strictly Meat Solo,Mid-Tier,Dinner,True,Rainy/Cold,1.2,8,229,Starter,PFC_049,Main_Course,0.6506550218340611,1
7c435f7c-15f1-479f-82c2-7fd42d592661,U_9996,The Strictly Meat Solo,Mid-Tier,Dinner,True,Rainy/Cold,1.2,8,229,Starter,PFC_053,Main_Course,0.6069868995633187,0
7c435f7c-15f1-479f-82c2-7fd42d592661,U_9996,The Strictly Meat Solo,Mid-Tier,Dinner,True,Rainy/Cold,1.2,8,229,Starter,PFC_073,Accompaniment,0.5633187772925764,1
7c435f7c-15f1-479f-82c2-7fd42d592661,U_9996,The Strictly Meat Solo,Mid-Tier,Dinner,True,Rainy/Cold,1.2,8,229,Starter,PFC_085,Main_Course,1.3056768558951966,0
7c435f7c-15f1-479f-82c2-7fd42d592661,U_9996,The Strictly Meat Solo,Mid-Tier,Dinner,True,Rainy/Cold,1.2,8,229,Starter,PFC_028,Main_Course,0.6943231441048034,0
8444714b-06ad-477c-926c-526278a674e5,U_3844,The Strict Veg Family,Premium,Snack,False,Rainy/Cold,3.9,3,342,Accompaniment,PFC_048,Main_Course,0.37719298245614036,0
8444714b-06ad-477c-926c-526278a674e5,U_3844,The Strict Veg Family,Premium,Snack,False,Rainy/Cold,3.9,3,342,Accompaniment,PFC_047,Main_Course,0.37719298245614036,0
8444714b-06ad-477c-926c-526278a674e5,U_3844,The Strict Veg Family,Premium,Snack,False,Rainy/Cold,3.9,3,342,Accompaniment,PFC_022,Main_Course,0.5233918128654971,0
8444714b-06ad-477c-926c-526278a674e5,U_3844,The Strict Veg Family,Premium,Snack,False,Rainy/Cold,3.9,3,342,Accompaniment,PFC_098,Starter,0.6988304093567251,0
8444714b-06ad-477c-926c-526278a674e5,U_3844,The Strict Veg Family,Premium,Snack,False,Rainy/Cold,3.9,3,342,Accompaniment,PFC_068,Starter,0.37719298245614036,0
941dd22e-1b83-4dfc-aa3b-ddcbf50fd2ff,U_1694,The Experimental Foodie,Premium,Snack,True,Rainy/Cold,6.4,10,368,Main_Course,PFC_016,Starter,0.1875,1
941dd22e-1b83-4dfc-aa3b-ddcbf50fd2ff,U_1694,The Experimental Foodie,Premium,Snack,True,Rainy/Cold,6.4,10,368,Main_Course,PFC_062,Main_Course,0.5407608695652174,0
941dd22e-1b83-4dfc-aa3b-ddcbf50fd2ff,U_1694,The Experimental Foodie,Premium,Snack,True,Rainy/Cold,6.4,10,368,Main_Course,PFC_014,Main_Course,0.7853260869565217,0
941dd22e-1b83-4dfc-aa3b-ddcbf50fd2ff,U_1694,The Experimental Foodie,Premium,Snack,True,Rainy/Cold,6.4,10,368,Main_Course,PFC_035,Main_Course,0.6494565217391305,0
941dd22e-1b83-4dfc-aa3b-ddcbf50fd2ff,U_1694,The Experimental Foodie,Premium,Snack,True,Rainy/Cold,6.4,10,368,Main_Course,PFC_102,Starter,0.5407608695652174,1
8d1cdfc4-5126-4819-8884-b275f785f9dd,U_1591,The Strictly Meat Solo,Mid-Tier,Late_Night,False,Rainy/Cold,9.8,8,294,Accompaniment,PFC_032,Main_Course,0.6428571428571429,0
8d1cdfc4-5126-4819-8884-b275f785f9dd,U_1591,The Strictly Meat Solo,Mid-Tier,Late_Night,False,Rainy/Cold,9.8,8,294,Accompaniment,PFC_075,Main_Course,0.5408163265306123,0
8d1cdfc4-5126-4819-8884-b275f785f9dd,U_1591,The Strictly Meat Solo,Mid-Tier,Late_Night,False,Rainy/Cold,9.8,8,294,Accompaniment,PFC_031,Main_Course,0.6428571428571429,0
8d1cdfc4-5126-4819-8884-b275f785f9dd,U_1591,The Strictly Meat Solo,Mid-Tier,Late_Night,False,Rainy/Cold,9.8,8,294,Accompaniment,PFC_065,Main_Course,0.47278911564625853,0
8d1cdfc4-5126-4819-8884-b275f785f9dd,U_1591,The Strictly Meat Solo,Mid-Tier,Late_Night,False,Rainy/Cold,9.8,8,294,Accompaniment,PFC_084,Main_Course,1.0170068027210883,1
3026a5a0-a93a-4ce2-afa7-04cb44c2f1ee,U_6876,The Spice Fiend,Mid-Tier,Dinner,False,Rainy/Cold,2.1,10,129,Starter,PFC_050,Main_Course,1.2325581395348837,1
3026a5a0-a93a-4ce2-afa7-04cb44c2f1ee,U_6876,The Spice Fiend,Mid-Tier,Dinner,False,Rainy/Cold,2.1,10,129,Starter,PFC_067,Starter,1.1550387596899225,1
3026a5a0-a93a-4ce2-afa7-04cb44c2f1ee,U_6876,The Spice Fiend,Mid-Tier,Dinner,False,Rainy/Cold,2.1,10,129,Starter,PFC_042,Main_Course,0.9224806201550387,0
3026a5a0-a93a-4ce2-afa7-04cb44c2f1ee,U_6876,The Spice Fiend,Mid-Tier,Dinner,False,Rainy/Cold,2.1,10,129,Starter,PFC_104,Main_Course,2.705426356589147,1
3026a5a0-a93a-4ce2-afa7-04cb44c2f1ee,U_6876,The Spice Fiend,Mid-Tier,Dinner,False,Rainy/Cold,2.1,10,129,Starter,PFC_046,Main_Course,0.9224806201550387,0
401aa3ab-a610-4476-b35e-53344190e036,U_5617,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,4.6,6,89,Main_Course,PFC_022,Main_Course,2.0112359550561796,0
401aa3ab-a610-4476-b35e-53344190e036,U_5617,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,4.6,6,89,Main_Course,PFC_025,Main_Course,1.449438202247191,1
401aa3ab-a610-4476-b35e-53344190e036,U_5617,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,4.6,6,89,Main_Course,PFC_039,Starter,0.43820224719101125,1
401aa3ab-a610-4476-b35e-53344190e036,U_5617,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,4.6,6,89,Main_Course,PFC_109,Accompaniment,0.2808988764044944,1
401aa3ab-a610-4476-b35e-53344190e036,U_5617,Weekend Party Host,Premium,Breakfast,False,Rainy/Cold,4.6,6,89,Main_Course,PFC_081,Main_Course,2.5730337078651684,0
36c3e545-8599-4b14-bc32-ac8300517c66,U_6227,The Sweet Tooth,Mid-Tier,Late_Night,False,Rainy/Cold,5.5,10,154,Accompaniment,PFC_023,Main_Course,0.8376623376623377,0
36c3e545-8599-4b14-bc32-ac8300517c66,U_6227,The Sweet Tooth,Mid-Tier,Late_Night,False,Rainy/Cold,5.5,10,154,Accompaniment,PFC_094,Starter,1.0974025974025974,0
36c3e545-8599-4b14-bc32-ac8300517c66,U_6227,The Sweet Tooth,Mid-Tier,Late_Night,False,Rainy/Cold,5.5,10,154,Accompaniment,PFC_081,Main_Course,1.4870129870129871,0
36c3e545-8599-4b14-bc32-ac8300517c66,U_6227,The Sweet Tooth,Mid-Tier,Late_Night,False,Rainy/Cold,5.5,10,154,Accompaniment,PFC_029,Main_Course,1.2272727272727273,0
36c3e545-8599-4b14-bc32-ac8300517c66,U_6227,The Sweet Tooth,Mid-Tier,Late_Night,False,Rainy/Cold,5.5,10,154,Accompaniment,PFC_040,Starter,0.44805194805194803,0
3e741345-0320-4b02-ae92-9ea91cb03ad7,U_7778,The Beverage Addict,Premium,Breakfast,False,Normal,3.3,4,427,Main_Course,PFC_079,Main_Course,0.5128805620608899,0
3e741345-0320-4b02-ae92-9ea91cb03ad7,U_7778,The Beverage Addict,Premium,Breakfast,False,Normal,3.3,4,427,Main_Course,PFC_091,Starter,0.5362997658079626,0
3e741345-0320-4b02-ae92-9ea91cb03ad7,U_7778,The Beverage Addict,Premium,Breakfast,False,Normal,3.3,4,427,Main_Course,PFC_078,Main_Course,0.34894613583138173,0
3e741345-0320-4b02-ae92-9ea91cb03ad7,U_7778,The Beverage Addict,Premium,Breakfast,False,Normal,3.3,4,427,Main_Course,PFC_011,Main_Course,0.4426229508196721,0
3e741345-0320-4b02-ae92-9ea91cb03ad7,U_7778,The Beverage Addict,Premium,Breakfast,False,Normal,3.3,4,427,Main_Course,PFC_018,Starter,0.34894613583138173,0
88984a74-ee1b-4089-afb4-4c5b936d34d8,U_2523,The Protein Junkie,Premium,Snack,False,Rainy/Cold,7.8,1,1093,Accompaniment,PFC_014,Main_Course,0.2644098810612992,0
88984a74-ee1b-4089-afb4-4c5b936d34d8,U_2523,The Protein Junkie,Premium,Snack,False,Rainy/Cold,7.8,1,1093,Accompaniment,PFC_075,Main_Course,0.1454711802378774,1
88984a74-ee1b-4089-afb4-4c5b936d34d8,U_2523,The Protein Junkie,Premium,Snack,False,Rainy/Cold,7.8,1,1093,Accompaniment,PFC_070,Starter,0.07227813357731015,1
88984a74-ee1b-4089-afb4-4c5b936d34d8,U_2523,The Protein Junkie,Premium,Snack,False,Rainy/Cold,7.8,1,1093,Accompaniment,PFC_081,Main_Course,0.20951509606587373,0
88984a74-ee1b-4089-afb4-4c5b936d34d8,U_2523,The Protein Junkie,Premium,Snack,False,Rainy/Cold,7.8,1,1093,Accompaniment,PFC_103,Main_Course,0.1729185727355901,0
798811f7-1e61-4339-8abf-5efac3cd95b5,U_4723,The Protein Junkie,Premium,Late_Night,True,Rainy/Cold,5.8,8,457,Main_Course,PFC_077,Main_Course,0.3479212253829322,0
798811f7-1e61-4339-8abf-5efac3cd95b5,U_4723,The Protein Junkie,Premium,Late_Night,True,Rainy/Cold,5.8,8,457,Main_Course,PFC_082,Main_Course,0.5886214442013129,0
798811f7-1e61-4339-8abf-5efac3cd95b5,U_4723,The Protein Junkie,Premium,Late_Night,True,Rainy/Cold,5.8,8,457,Main_Course,PFC_005,Accompaniment,0.1422319474835886,1
